ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
CC479E71D1B72A77,electric_bike,28:22.9,33:03.2,Crescent St & Broadway,6827.11,31 Ave & Steinway St,6782.01,40.7633589,-73.9286471,40.7611488,-73.9170071,member
224B48F2910E6189,electric_bike,44:41.5,46:18.8,108 St & 39 Ave,6490.02,34 Ave & 108 St,6609.03,40.75165,-73.85915,40.75614,-73.86084,member
AB819895ABC003E6,electric_bike,49:27.5,52:25.8,Adam Clayton Powell Blvd & W 126 St,7738.04,Lenox Ave & W 117 St,7655.22,40.809495347779475,-73.94776493,40.8025566,-73.9490782,member
B1760FDFC36AEED2,electric_bike,20:35.8,28:49.7,60 Pl & Bleecker St,5138.03,60 Pl & Bleecker St,5138.03,40.71107,-73.903,40.71107,-73.903,member
70FAF407064A931F,electric_bike,04:35.6,08:29.7,3 St & 7 Ave,3905.15,3 St & 7 Ave,3905.15,40.6703837,-73.97839676,40.6703837,-73.97839676,member
BCB345E5041B83DC,electric_bike,07:22.7,10:41.1,Lenox Ave & W 117 St,7655.22,Adam Clayton Powell Blvd & W 126 St,7738.04,40.8025566,-73.9490782,40.809495347779475,-73.94776493,member
2FEDE09810B648CB,electric_bike,06:48.8,15:09.5,Grand Army Plaza & Plaza St West,4010.15,Grand Army Plaza & Plaza St West,4010.15,40.6729679,-73.97087984,40.6729679,-73.97087984,member
C0BB7E233465F222,electric_bike,40:49.7,49:53.0,Prospect Ave & Longwood Ave,7870.02,Prospect Ave & Longwood Ave,7870.02,40.81899,-73.90202,40.81899,-73.90202,member
3400344D0C3BD184,electric_bike,52:46.1,58:45.3,Columbia St & Kane St,4422.05,Fulton St & Adams St,4637.06,40.68763155,-74.0016256,40.692418292578466,-73.98949474,casual
77D4BA1697FB1A3C,classic_bike,39:11.0,48:45.2,Frederick Douglass Blvd & W 145 St,7954.12,Adam Clayton Powell Blvd & W 126 St,7738.04,40.823061,-73.941928,40.809495347779475,-73.94776493,member
DB07B8604358C2D6,electric_bike,12:42.6,17:16.7,108 St & 39 Ave,6490.02,99 St & 32 Ave,6660.05,40.75165,-73.85915,40.75896,-73.86976,member
74DBA42DE66D0C56,electric_bike,36:22.3,41:06.6,Madison Ave & E 99 St,7443.01,Lenox Ave & W 117 St,7655.22,40.78948541553215,-73.95242929,40.8025566,-73.9490782,member
B339368E1D8D3E36,electric_bike,14:52.1,22:53.1,Butler St & Court St,4339.01,Fulton St & Adams St,4637.06,40.6849894,-73.99440329,40.692418292578466,-73.98949474,member
8B8583B1908FDAB5,classic_bike,50:18.7,18:17.7,Clinton St & Union St,4266.03,41 St & 4 Ave,3347.03,40.6831164,-73.99785267,40.651354,-74.007168,member
EB322069B40ABB11,electric_bike,14:38.7,23:07.8,Bank St & Washington St,5964.01,Church St & Worth St,5359.13,40.7361967,-74.00859207,40.71688538495366,-74.00650129,casual
42076EB494C4A0FC,electric_bike,43:38.6,55:11.5,5 Ave & E 72 St,7100.07,5 Ave & E 63 St,6904.06,40.77282817,-73.96685276,40.766368,-73.971518,casual
4E5E33F37EC03B66,electric_bike,32:32.4,35:02.4,Hicks St & Montague St,4645.09,Fulton St & Adams St,4637.06,40.69512845,-73.99595065,40.692418292578466,-73.98949474,casual
17BC8E26E2AF48E0,electric_bike,48:55.4,56:50.4,Bank St & Washington St,5964.01,Church St & Worth St,5359.13,40.7361967,-74.00859207,40.71688538495366,-74.00650129,member
