ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
F98DCE7F503BE455,electric_bike,20:46.5,29:19.7,Chauncey St & Malcolm X Blvd,4228.06,Halsey St & Tompkins Ave,4319.07,40.68044,-73.92842,40.6823687,-73.944118,member
B35D264CE6C4AEB0,electric_bike,57:18.8,05:41.9,E 20 St & FDR Dr,5886.13,E 39 St & Lexington Ave,6389.09,40.73320863,-73.97568136,40.74949855,-73.97729203,member
7866C71E2EE8A7E2,classic_bike,21:12.3,28:02.6,1 Ave & E 6 St,5626.15,E 4 St & Ave B,5515.08,40.72633086,-73.9861688,40.72334683,-73.98265913,member
F7DA17355849C6CE,classic_bike,15:47.4,58:21.2,Lafayette St & E 8 St,5788.13,6 Ave & W 45 St,6593.15,40.73020661,-73.99102628,40.756951,-73.982631,casual
84A3605C748D84CD,classic_bike,45:09.2,54:57.1,E 20 St & FDR Dr,5886.13,E 39 St & Lexington Ave,6389.09,40.73320863,-73.97568136,40.74949855,-73.97729203,member
7044BEEB899E6B19,classic_bike,39:49.9,50:32.9,E 39 St & Lexington Ave,6389.09,E 20 St & FDR Dr,5886.13,40.74949855,-73.97729203,40.73320863,-73.97568136,member
4664F260190C9403,electric_bike,38:30.4,43:55.0,2 Ave & E 122 St,7622.12,2 Ave & E 122 St,7622.12,40.8006721,-73.9349,40.8006721,-73.9349,member
47BF44CB0EE96208,electric_bike,06:57.0,15:01.5,W 47 St & 9 Ave,6786.02,E 48 St & 3 Ave,6541.03,40.76153045,-73.99007007,40.7546011,-73.97187886,member
4.30213E+15,classic_bike,08:20.6,22:12.4,E 26 St & 3 Ave,6089.11,E 4 St & Ave B,5515.08,40.74069318,-73.98160636,40.72334683,-73.98265913,member
062F911E7CFA9D2C,electric_bike,38:29.9,52:57.0,Riverside Dr & W 82 St,7388.1,6 Ave & W 45 St,6593.15,40.78720869,-73.98128127,40.756951,-73.982631,member
7855BD2282B97805,electric_bike,55:48.4,15:50.8,6 Ave & W 45 St,6593.15,Riverside Dr & W 82 St,7388.1,40.756951,-73.982631,40.78720869,-73.98128127,member
0E36A1F654739CB1,electric_bike,45:58.1,50:44.0,West Drive & Prospect Park West,3651.04,West Drive & Prospect Park West,3651.04,40.66106337,-73.97945255,40.66106337,-73.97945255,member
0D165914B5AC23B1,classic_bike,16:10.6,54:29.7,E 48 St & 3 Ave,6541.03,E 48 St & 3 Ave,6541.03,40.7546011,-73.97187886,40.7546011,-73.97187886,member
C2AB1A4C791D2934,electric_bike,43:49.1,53:06.5,5 Ave & 3 St,3987.06,Carroll St & Columbia St,4348.07,40.6728155,-73.98352355,40.6830456,-74.00348559,member
8C1452552F419881,classic_bike,05:13.7,18:12.3,Market St & Henry St,5270.09,Market St & Henry St,5270.09,40.71310702,-73.99446353,40.71310702,-73.99446353,member
A285F3051BE7B799,classic_bike,43:59.9,52:46.6,Lafayette St & E 8 St,5788.13,E 22 St & 2 Ave,5971.09,40.73020661,-73.99102628,40.73716919,-73.98122549,casual
9E3DD7D8983BCBCA,electric_bike,47:23.0,06:01.3,Henry St & W 9 St,4086.06,Henry St & W 9 St,4086.06,40.6763744,-74.00324957,40.6763744,-74.00324957,casual
180E9CE53A535AB3,electric_bike,35:29.9,47:37.9,E 26 St & 3 Ave,6089.11,6 Ave & W 45 St,6593.15,40.74069318,-73.98160636,40.756951,-73.982631,casual
2820218D19E30B34,electric_bike,03:26.4,24:15.7,6 Ave & W 45 St,6593.15,6 Ave & W 45 St,6593.15,40.756951,-73.982631,40.756951,-73.982631,casual
40E917532342220F,electric_bike,11:17.4,17:21.6,E 39 St & Lexington Ave,6389.09,6 Ave & W 45 St,6593.15,40.74949855,-73.97729203,40.756951,-73.982631,member
C0E786D9C3F39178,classic_bike,59:15.2,01:27.9,Lafayette St & E 8 St,5788.13,Lafayette St & E 8 St,5788.13,40.73020661,-73.99102628,40.73020661,-73.99102628,casual
F36EC4AF988EC45A,electric_bike,46:14.2,52:16.4,6 Ave & W 45 St,6593.15,E 48 St & 3 Ave,6541.03,40.756951,-73.982631,40.7546011,-73.97187886,casual
D96505384FCB9CE0,classic_bike,39:00.8,57:25.4,Pearl St & Whitehall St,4962.09,Christopher St & Greenwich St,5847.01,40.703144,-74.013178,40.73291553,-74.00711384,casual
776D5D0FE2E73760,classic_bike,30:36.3,36:37.6,E 22 St & 2 Ave,5971.09,Lafayette St & E 8 St,5788.13,40.73716919,-73.98122549,40.73020661,-73.99102628,casual
2232971D7A0875DB,electric_bike,05:13.8,13:03.1,West Drive & Prospect Park West,3651.04,West Drive & Prospect Park West,3651.04,40.66106337,-73.97945255,40.66106337,-73.97945255,casual
8992911E713C4134,electric_bike,31:06.0,40:03.0,West Drive & Prospect Park West,3651.04,West Drive & Prospect Park West,3651.04,40.66106337,-73.97945255,40.66106337,-73.97945255,casual
